usernames,post_captions,like_counts,comments_counts,comments_content,comment_user,types,id,post_lang,comment_lang
tobysestatekw,"Welcome to Toby's Estate Kuwait's V60 brewing session! Learn how to make your perfect coffee at home using our finest filter roasts☕🌴
نرحب بكم بتعليمكم عن تحضير قهوة الV60 بإستعمال حبوب قهوتنا المميزه!☕🌴",-1,8,Nice presentation.. everything on point 👌👏👏,layda.91,GraphVideo,2304094505179344586,ar,en
tobysestatekw,"Our speciality coffee bags are here to serve you🚀
Available on 
@talabatkwt 
@getcofe 
@deliveroo_kw",-1,1,"‎للدعاية و الإعلان عند @houseofmugs ‎حالياً لديهم اعلانات من غير مبلغ ‎راسلوهم على الخاص
‎او على الايميل houseofmugs.kwt@hotmail.com ‎‏For publicity and advertising at @houseofmugs
‎‏ Currently they have ads without payment

Contact them by dm @houseofmugs

Or 
Email ‎‏houseofmugs.kwt@hotmail.com",ae_als,GraphImage,2303847408672817471,en,ar
tobysestatekw,The Next Frontier with a touch of milk ☕🥛,-1,0,no comment,ealkhameess,GraphImage,2303663667329579304,en,en
tobysestatekw,Introducing the blend of the sweetness and citrus taste of our coffee🍋🍯,-1,2,😍,j.alostad,GraphImage,2303269678881275893,en,Emjoi or No Caption
tobysestatekw,Introducing the blend of the sweetness and citrus taste of our coffee🍋🍯,-1,2,I miss u 🥺❤️,a_designer3,GraphImage,2303269678881275893,en,en
tobysestatekw,Fruitful espresso roast shot 🍊 ☕,-1,3,ليش ماقمتوا توصلون القيروان 🥺,thecaffeinatedclub,GraphImage,2303132649728152235,en,ar
tobysestatekw,Fruitful espresso roast shot 🍊 ☕,-1,3,Best coffee ever 🔥❤️,mohdenezi,GraphImage,2303132649728152235,en,en
tobysestatekw,Fruitful espresso roast shot 🍊 ☕,-1,3,😻😻,ashwaq97x,GraphImage,2303132649728152235,en,Emjoi or No Caption
tobysestatekw,"نكهة البرتقال والعسل تخلي قهوتك  الكمكس مميزه 🍊🍯
طلب حبوب القهوه متوفر عند 
@deliveroo_kw 
@talabatkwt 
@getcofe",-1,0,no comment,thecaffeinatedclub,GraphImage,2302932148306655751,ar,en
tobysestatekw,It's the V60 motion that counts☕,-1,2,👏,shosho2244,GraphImage,2302589315234366045,en,Emjoi or No Caption
tobysestatekw,It's the V60 motion that counts☕,-1,2,@tobysestatekw ♥️🌹في خدمة توصيل سعدالعبدالله!؟,laaalyyi,GraphImage,2302589315234366045,en,ar
tobysestatekw,"صار وقت تجهيز قهوتك☕
طلب حبوب القهوة و أجهزة ال V60 عبر 
@deliveroo_kw 
@talabatkwt 
@getcofe",-1,1,😍😍,1.yl9,GraphImage,2302458569441936318,ar,Emjoi or No Caption
tobysestatekw,Do you prefer your V60 tasting tropical or sweet? 🍯🍓🍫🍋☕,-1,0,no comment,thingstodo_bym,GraphImage,2302220003914961264,en,en
tobysestatekw,"نقدم لكم نكهة العسل والخوخ في نوع من أنواع قهوتنا اللذيذه🍑🍯 الطلب عبر 
@deliveroo_kw 
@getcofe 
@talabatkwt",-1,1,no comment,mma62__,GraphImage,2301789479530615639,ar,en
tobysestatekw,Keeping it tropical 🌴🍓☕,-1,3,😍😍,al22q8,GraphImage,2301663644479724761,en,Emjoi or No Caption
tobysestatekw,Keeping it tropical 🌴🍓☕,-1,3,👅,a.x26,GraphImage,2301663644479724761,en,Emjoi or No Caption
tobysestatekw,Keeping it tropical 🌴🍓☕,-1,3,شوفوا حسابي !👍🏻,laaluunne,GraphImage,2301663644479724761,en,ar
tobysestatekw,"Giving you a balanced mixture of a citrus and sweet taste 🍊🍫 Find our latest filter roasts on 
@deliveroo_kw 
@talabatkwt 
@getcofe",-1,1,Nutella makes everything better 🤤,khkhkoka,GraphImage,2301485502297525618,en,en
tobysestatekw,أحلى شي كيس قهوتنا بين الفطور والسحور 👌🏼☕,-1,2,وليش ما توصلون الجهراء تخلوننا نستمتع بقهوتكم 🤨,queen_latifa,GraphImage,2301130331990173946,ar,ar
tobysestatekw,"Taking you to the forbidden planet🚀🌌
Available on 
@deliveroo_kw 
@talabatkwt 
@getcofe",-1,0,no comment,gamaaza,GraphImage,2300950912910605144,en,en
tobysestatekw,"Providing you our very tasteful single serve speciality coffee, the forbidden planet 🚀
Available on 
@talabatkwt 
@deliveroo_kw 
@getcofe",-1,3,Is this cup available 😍?,fooz.alshamaly,GraphImage,2300806863591364604,en,en
tobysestatekw,"Providing you our very tasteful single serve speciality coffee, the forbidden planet 🚀
Available on 
@talabatkwt 
@deliveroo_kw 
@getcofe",-1,3,Perfection,ammaneh_,GraphImage,2300806863591364604,en,en
tobysestatekw,"Providing you our very tasteful single serve speciality coffee, the forbidden planet 🚀
Available on 
@talabatkwt 
@deliveroo_kw 
@getcofe",-1,3,ممكن اعرف منين هالكوب,basomaalsh,GraphImage,2300806863591364604,en,ar
tobysestatekw,Ending the night with our Toby's latte party box🙏🏽,-1,2,توصلون سعدالعبدالله؟,y.s_7,GraphImage,2300433939348891266,en,ar
tobysestatekw,Ending the night with our Toby's latte party box🙏🏽,-1,2,بكم,thecaffeinatedclub,GraphImage,2300433939348891266,en,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,لا😭💔,mennaatta5044,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,لما توصلون عبدالله مبارك نجربها,being.hanaa,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,توصلون سعد العبدالله,_ali_mousa,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,ليش مافي توصيل حق عبدالله مبارك ؟,the.coffeekw,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,لما توصلون الاحمدي نجربها,cadeauxparn,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,في توصيل العقيله ؟؟؟,f_fajar94,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,ولهتتتتت عليكم كل يوم اخذ قهوتي قبل الدوام 😭😭😭,the.coffeekw,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,ولهت على قعدتكم بمروج😢,f.fashion.kw,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,@shahad94q كنت اشربه معاج اخ قلبي😭,j.alostad,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,🔥♥️,ealkhameess,GraphImage,2300231199452684521,ar,Emjoi or No Caption
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,كله مشغول او مصكر شلون بنطلب ونجربه؟؟؟😒,the.coffeekw,GraphImage,2300231199452684521,ar,ar
tobysestatekw,جربتوا التوبيز لاتيه party box ولا بعد؟👌🏼,-1,13,بكم البكس,sheikhahf,GraphImage,2300231199452684521,ar,ar
tobysestatekw,Your Toby's latte to go🌴,-1,4,Would love that right now if I wasn't fasting lol,the.coffeekw,GraphImage,2300048692769961947,en,en
tobysestatekw,Your Toby's latte to go🌴,-1,4,😍😍😍😍😍,moonkwt2019,GraphImage,2300048692769961947,en,Emjoi or No Caption
tobysestatekw,Your Toby's latte to go🌴,-1,4,عفوا متى يفتح بطلبات؟,the.coffeekw,GraphImage,2300048692769961947,en,ar
tobysestatekw,Your Toby's latte to go🌴,-1,4,كله بزي وكلوز وما يوصل حق المنطقة,model.3n8a,GraphImage,2300048692769961947,en,ar
tobysestatekw,Try out our filter roast origins and satisfy your mind with our unique V60 made by you!☕,-1,2,😻😻,alshi35,GraphImage,2299692135490224158,en,Emjoi or No Caption
tobysestatekw,Try out our filter roast origins and satisfy your mind with our unique V60 made by you!☕,-1,2,I'm craving your plain croissant 😭💔💔,nalansari__,GraphImage,2299692135490224158,en,en
tobysestatekw,"جهز قهوتك في بيتك🌱☕
متوفر في 
@deliveroo_kw 
@talabatkwt
@getcofe",-1,0,no comment,tobysestatekw,GraphImage,2299502758193275168,ar,en
tobysestatekw,"Have you tried our V60 set yet?🌴
Try it out and order from
@deliveroo_kw 
@talabatkwt 
@getcofe",-1,2,بجم ابيها,rashaqa_dait_3,GraphImage,2299321138312287759,en,ar
tobysestatekw,"Have you tried our V60 set yet?🌴
Try it out and order from
@deliveroo_kw 
@talabatkwt 
@getcofe",-1,2,😻😻,rashaqa_dait_3,GraphImage,2299321138312287759,en,Emjoi or No Caption
tobysestatekw,طلبتوا الparty box حق الأهل ولا بعد؟ ☕,-1,1,حياكم بحسابي نفانيف #رمضان #عيد #سهره #عرس #ملچه #بسيطه #ناعمه @f.fashion.kw 🌸,lee220000,GraphImage,2298944145603203944,ar,ar
tobysestatekw,Cold brew shots to keep your night caffeinated☕🌱,-1,3,🚶🏽‍♂️,sharrahcom,GraphImage,2298774077338599860,en,Emjoi or No Caption
tobysestatekw,Cold brew shots to keep your night caffeinated☕🌱,-1,3,@nalbarrak,meem9974,GraphImage,2298774077338599860,en,Emjoi or No Caption
tobysestatekw,Cold brew shots to keep your night caffeinated☕🌱,-1,3,😻😻,thecaffeinatedclub,GraphImage,2298774077338599860,en,Emjoi or No Caption
tobysestatekw,"Dont forget to order your Toby's Estate party box for fotour and enjoy a night full of joy with your family🌴
Available on 
@talabatkwt 
@getcofe 
@deliveroo_kw",-1,2,كله بزي🙃,mostly_caffeinated,GraphImage,2298602337987876124,en,ar
tobysestatekw,"Dont forget to order your Toby's Estate party box for fotour and enjoy a night full of joy with your family🌴
Available on 
@talabatkwt 
@getcofe 
@deliveroo_kw",-1,2,😻😻😻,alshatti.salah,GraphImage,2298602337987876124,en,Emjoi or No Caption
tobysestatekw,Never too late for coffee and reading ☕🌱📖,-1,3,@tobysestatekw مساء الخير يعطيكم العافيه حبيت اشكركم على جهودكم في الظروف وعلى القهوه اللذيذ 😍👌الله يوفقكم,food_testerkw,GraphImage,2297477071815178352,en,ar
tobysestatekw,Never too late for coffee and reading ☕🌱📖,-1,3,😻😻,deemaa25,GraphImage,2297477071815178352,en,Emjoi or No Caption
tobysestatekw,Never too late for coffee and reading ☕🌱📖,-1,3,اشتقنا💔,waad_289,GraphImage,2297477071815178352,en,ar
tobysestatekw,A warm cup of steeped coffee 🌴☕,-1,0,no comment,closeaaaakkkk,GraphImage,2297322283676787892,en,en
tobysestatekw,"جربتوا أكياس قهوتنا ولا بعد؟ 
موجودين في دليفروو، طلبات، و كوفي ☕🌴",-1,1,كل ماندش طلبات نلاقيكم مشغول,waad_289,GraphImage,2297127961077527358,ar,ar
tobysestatekw,Providing you all the V60 manual brewing set needed with our special single origins🌱☕,-1,2,من وين الجهاز 😍,alzuwawi94,GraphImage,2296887226734614601,en,ar
tobysestatekw,Providing you all the V60 manual brewing set needed with our special single origins🌱☕,-1,2,@nalansari__ موجود في طلبات، دليفروو، و كوفي,the.coffeekw,GraphImage,2296887226734614601,en,ar
tobysestatekw,"Order your environmental friendly Toby's estate tumbler / canteen from
@deliveroo_kw 
@talabatkwt 
@getcofe 🌴🌱",-1,2,"أفضل من عمليات #التكميم والأدوية ّ الضّارة 
نتائج مبهرة وطبيعية 💯% في أِنقاص الوزنِ 🕺🏻💃🏼 #مهتم؟ رااسِلني",by.me,GraphImage,2296623617127366338,en,ar
tobysestatekw,"Order your environmental friendly Toby's estate tumbler / canteen from
@deliveroo_kw 
@talabatkwt 
@getcofe 🌴🌱",-1,2,🍏,tobysestatekw,GraphImage,2296623617127366338,en,Emjoi or No Caption
tobysestatekw,"جهز قهوة توبيز إستيت V60 في بيتك☕ بإستعمال قهوتنا البن، الgrinder، و عدة الV60 مع الفلتر🌴 
موجودين في 
طلبات
دليفروو
و كوفي",-1,2,في توصيل لمنطقه الجهرا؟؟,llotaibi1,GraphImage,2296415101531890019,ar,ar
tobysestatekw,"جهز قهوة توبيز إستيت V60 في بيتك☕ بإستعمال قهوتنا البن، الgrinder، و عدة الV60 مع الفلتر🌴 
موجودين في 
طلبات
دليفروو
و كوفي",-1,2,مافيه توصيل حق صباح السالم,a.benawadh,GraphImage,2296415101531890019,ar,ar
tobysestatekw,Have you had your coffee yet?🌴☕,-1,0,no comment,the.coffeekw,GraphImage,2296023510849818733,en,en
tobysestatekw,قهوة الفطور ناطرتكم🌴☕,-1,3,توصلون الجهرا؟,hamad.3286,GraphImage,2295881836018278829,ar,ar
tobysestatekw,قهوة الفطور ناطرتكم🌴☕,-1,3,Needed😍👌,hamad.3286,GraphImage,2295881836018278829,ar,en
tobysestatekw,قهوة الفطور ناطرتكم🌴☕,-1,3,Can't wait to come back and get some of that epic Americano again some day soon!,futounalfallaji,GraphImage,2295881836018278829,ar,en
tobysestatekw,"Order your choice of our special steeped coffee bags! 
We have the next frontier (could be mixed with milk)
& the forbidden planet! 
Available on Talabat, deliveroo and Cofe app🌴",-1,0,no comment,nsinak85,GraphImage,2295697353449148759,en,en
tobysestatekw,صار وقت تحضير قهوتنا في بيتك☕,-1,2,😍,,GraphImage,2295305518885318844,ar,Emjoi or No Caption
tobysestatekw,صار وقت تحضير قهوتنا في بيتك☕,-1,2,😍😍,,GraphImage,2295305518885318844,ar,Emjoi or No Caption
tobysestatekw,it's almost time to grind your coffee ☕,-1,1,كنتوا توصلون صباح الناصر ليش الحين لا !,,GraphImage,2295184604902308374,en,ar
tobysestatekw,Order our special origins and break your fast tonight with some good freshly made coffee☕🌴,-1,1,ليش شلتوا شمال غرب صليبيخات من التوصيل 💔,,GraphImage,2294979775059745583,en,ar
tobysestatekw,Ramadan Mubarak✨🌙,-1,2,❤️❤️,,GraphImage,2294401657882389747,ar,Emjoi or No Caption
tobysestatekw,Ramadan Mubarak✨🌙,-1,2,Can you please offer delivery to Northwest Sulaibikhat 💔,,GraphImage,2294401657882389747,ar,en
tobysestatekw,Wishing you a month full of blessings🌙✨,-1,4,💛,,GraphImage,2294324705683235639,en,Emjoi or No Caption
tobysestatekw,Wishing you a month full of blessings🌙✨,-1,4,وعلينا وعليكم يتبارك 😍❤️,,GraphImage,2294324705683235639,en,sdar
tobysestatekw,Wishing you a month full of blessings🌙✨,-1,4,Missing you the most 😢💔,,GraphImage,2294324705683235639,en,en
tobysestatekw,Wishing you a month full of blessings🌙✨,-1,4,@by.me we miss you more 😊,,GraphImage,2294324705683235639,en,en
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,علينا وعليكم 💞💞💞💞💞,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,❤ علينا وعليكم يتبارك❤,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,علينا وعليكم يتبارك يارب ❤️😍,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,علينا وعليكم يتبارك❤️❤️❤️,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,@tobysestatekw مواعيد العمل في رمضان الساعه جم؟؟؟؟,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,اغلى من يبارك بالشهر❤️,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,مبارك عليكم الشهر🌙✨,-1,7,علينا وعليك يتبارك 🖤,,GraphImage,2294169588275115099,ar,ar
tobysestatekw,Show us how you make your coffee using our finest coffee bean origins ☕🌴,-1,0,no comment,,GraphImage,2293710907905512241,en,en
tobysestatekw,"Introducing our Ethiopian special coffee beans coming in filter & espresso roast! 
Available on 
@deliveroo_kw 
@talabatkwt",-1,0,no comment,,GraphImage,2293558396804539271,en,en
